time,x,y,theta,Vx,Vy,Vlin,Vang,grad_atr_pot_x,grad_atr_pot_y,grad_rep_pot_x,grad_rep_pot_y
91500000000,-5.971457178441921,-12.997104199983852,0.7101935740292816,0.19247034652306447,0.17590277822726894,0.26062307628412956,0.01577767878707781,-34.004373575256444,-36.656548906769736,-4.489695729356446,1.4759932613159525
91500000000,-5.971457178441921,-12.997104199983852,0.7101935740292816,0.19247034652306447,0.17590277822726894,0.26062307628412956,0.01577767878707781,-34.004373575256444,-36.656548906769736,-4.489695729356446,1.4759932613159525
91600000000,-5.952223045078732,-12.979509009945106,0.7117956146075688,0.19218356542803658,0.17611959869672977,0.2605598581587765,0.015645597720485738,-34.00232289269312,-36.65845111159277,-4.434390192914194,1.4345313722468152
91600000000,-5.952223045078732,-12.979509009945106,0.7117956146075688,0.19218356542803658,0.17611959869672977,0.2605598581587765,0.015645597720485738,-34.00232289269312,-36.65845111159277,-4.434390192914194,1.4345313722468152
91700000000,-5.9330046864665595,-12.961888326933448,0.7133733824862766,0.1920176382036276,0.17637016930119725,0.2606103795632622,0.01541947658315479,-34.000297092325475,-36.6603300262505,-4.403230548400044,1.386296166011052
91700000000,-5.9330046864665595,-12.961888326933448,0.7133733824862766,0.1920176382036276,0.17637016930119725,0.2606103795632622,0.01541947658315479,-34.000297092325475,-36.6603300262505,-4.403230548400044,1.386296166011052
91800000000,-5.913814603948708,-12.944246467593798,0.7149379422583252,0.19161587224261648,0.17653993745842922,0.2604300308353936,0.015387144270557707,-33.99830222242353,-36.662180049647226,-4.3248722260997665,1.3541925579613863
91800000000,-5.913814603948708,-12.944246467593798,0.7149379422583252,0.19161587224261648,0.17653993745842922,0.2604300308353936,0.015387144270557707,-33.99830222242353,-36.662180049647226,-4.3248722260997665,1.3541925579613863
91900000000,-5.894640906437482,-12.926579819857253,0.7164798899166407,0.191345338122668,0.17673434000769447,0.26036523933187933,0.015232531882349853,-33.99830222242353,-36.662180049647226,-4.270765402110066,1.3153120481083296
91900000000,-5.894640906437482,-12.926579819857253,0.7164798899166407,0.19133548861990626,0.17674347335241403,0.2603638097828633,0.015259244207597222,-33.996332321871186,-36.66400671859114,-4.270765402110066,1.3153120481083296
